radio,"are you willing to travel around the greater los angeles area for work?
are you willing to travel around the greater los angeles area for work?
required
yes
no"
radio,"are you over 18 years old?
are you over 18 years old?
required
yes
no"
radio,"have you worked at ttf before?
have you worked at ttf before?
required
yes
no"
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"i will need time to relocate to los angeles.
i will need time to relocate to los angeles.
required
yes
no"
radio,"as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
required
los angeles hq - wilshire
burbank
culver city
manhattan beach
century city
atlanta
london
montreal
toronto
vancouver
sydney"
radio,"are you willing to travel around the greater los angeles area for work?
are you willing to travel around the greater los angeles area for work?
required
yes
no"
radio,"are you over 18 years old?
are you over 18 years old?
required
yes
no"
radio,"have you worked at ttf before?
have you worked at ttf before?
required
yes
no"
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"i will need time to relocate to los angeles.
i will need time to relocate to los angeles.
required
yes
no"
radio,"as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
required
los angeles hq - wilshire
burbank
culver city
manhattan beach
century city
atlanta
london
montreal
toronto
vancouver
sydney
please make a selection"
radio,"are you willing to travel around the greater los angeles area for work?
are you willing to travel around the greater los angeles area for work?
required
yes
no"
radio,"are you over 18 years old?
are you over 18 years old?
required
yes
no"
radio,"have you worked at ttf before?
have you worked at ttf before?
required
yes
no"
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"i will need time to relocate to los angeles.
i will need time to relocate to los angeles.
required
yes
no"
radio,"as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
required
los angeles hq - wilshire
burbank
culver city
manhattan beach
century city
atlanta
london
montreal
toronto
vancouver
sydney"
radio,"are you willing to travel around the greater los angeles area for work?
are you willing to travel around the greater los angeles area for work?
required
yes
no"
radio,"are you over 18 years old?
are you over 18 years old?
required
yes
no"
radio,"have you worked at ttf before?
have you worked at ttf before?
required
yes
no"
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"i will need time to relocate to los angeles.
i will need time to relocate to los angeles.
required
yes
no"
radio,"as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
required
los angeles hq - wilshire
burbank
culver city
manhattan beach
century city
atlanta
london
montreal
toronto
vancouver
sydney
please make a selection"
radio,"are you willing to travel around the greater los angeles area for work?
are you willing to travel around the greater los angeles area for work?
required
yes
no"
radio,"are you over 18 years old?
are you over 18 years old?
required
yes
no"
radio,"have you worked at ttf before?
have you worked at ttf before?
required
yes
no"
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"i will need time to relocate to los angeles.
i will need time to relocate to los angeles.
required
yes
no"
radio,"as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
required
los angeles hq - wilshire
burbank
culver city
manhattan beach
century city
atlanta
london
montreal
toronto
vancouver
sydney"
radio,"are you willing to travel around the greater los angeles area for work?
are you willing to travel around the greater los angeles area for work?
required
yes
no"
radio,"are you over 18 years old?
are you over 18 years old?
required
yes
no"
radio,"have you worked at ttf before?
have you worked at ttf before?
required
yes
no"
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"i will need time to relocate to los angeles.
i will need time to relocate to los angeles.
required
yes
no"
radio,"as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
as part of the role we often send our artists to work offsite at studio locations. what locations are you interested/willing to travel to?
required
los angeles hq - wilshire
burbank
culver city
manhattan beach
century city
atlanta
london
montreal
toronto
vancouver
sydney
please make a selection"
radio,"are you willing to travel around the greater los angeles area for work?
are you willing to travel around the greater los angeles area for work?
required
yes
no"
radio,"are you over 18 years old?
are you over 18 years old?
required
yes
no"
radio,"have you worked at ttf before?
have you worked at ttf before?
required
yes
no"
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"type
type
required
mobile
home
work
other"
radio,"type
type
mobile
home
work
other"
text,how many years of work experience do you have with adobe premiere pro?
text,how many years of work experience do you have with after effects?
text,how many years of work experience do you have with microsoft outlook?
text,how many years of work experience do you have with databases?
text,how many years of work experience do you have with databases?
text,how many years of work experience do you have with filemaker?
text,how many years of work experience do you have with adobe photoshop?
text,how many years of work experience do you have with microsoft office?
text,how many years of work experience do you have with food and beverage operations?
text,how many years of work experience do you have with event planning?
text,what are your salary expectations?
text,how many years of work experience do you have with databases?
text,how many years of work experience do you have with adobe creative suite?
text,how many years of work experience do you have with adobe indesign?
text,how many years of work experience do you have with adobe photoshop?
text,how many years of work experience do you have with medical terminology?
text,how many years of work experience do you have with good clinical practice (gcp)?
dropdown,"do you have 5-7 years of fund and cost accounting experience?
do you have 5-7 years of fund and cost accounting experience?"
dropdown,"do you have quickbooks desktop experience?
do you have quickbooks desktop experience?"
dropdown,"do you have your covid vaccination?
do you have your covid vaccination?"
text,how many years of work experience do you have with ios?
text,how many years of work experience do you have with electronic filing?
text,how many years of work experience do you have with mac?
text,how many years of work experience do you have with data analysis?
radio,"male
female
decline to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
radio,"male
female
decline to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
radio,"are you a protected veteran? (definitions)
are you a protected veteran?
yes
no
prefer not to answer"
radio,"male
female
decline to answer"
radio,"i identify as one or more of the classifications of protected veteran listed above
i am not a protected veteran
i don't wish to answer"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
radio,"male
female
decline to answer"
radio,"i identify as one or more of the classifications of protected veteran listed above
i am not a protected veteran
i don't wish to answer"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
radio,"male
female
decline to answer"
radio,"i identify as one or more of the classifications of protected veteran listed above
i am not a protected veteran
i don't wish to answer"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
text,how many years of work experience do you have with mac?
text,how many years of work experience do you have with adobe acrobat?
text,how many years of work experience do you have with audio visual (av) systems?
text,how many years of work experience do you have with event staffing?
text,how many years of work experience do you have with android?
text,how many years of work experience do you have with iphone support?
radio,"do you have the following license or certification: comptia a+?
do you have the following license or certification: comptia a+?
required
yes
no"
radio,"do you have the following license or certification: comptia security+?
do you have the following license or certification: comptia security+?
required
yes
no"
radio,"do you have the following license or certification: mcsa: windows 10?
do you have the following license or certification: mcsa: windows 10?
required
yes
no"
text,how many years of work experience do you have with adobe creative suite?
dropdown,"do you have experience in the sports industry?
do you have experience in the sports industry?"
text,how many years of work experience in wireless communication device design or similar do you have?
text,how many years of direct design experience do you have in wi-fi/bt/ble or a similar system?
text,how many years of work experience do you have with machine tools?
text,how many years of work experience do you have with catia?
text,how many years of work experience do you have with mandarin?
text,how many years of work experience do you have with tape libraries?
radio,"male
female
decline to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"are you willing to relocate?
are you willing to relocate?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
text,desired salary
text,how many years of work experience do you have with filemaker?
text,how many years of work experience do you have with relational databases?
dropdown,"have you previously worked for an ria or broker dealer?
have you previously worked for an ria or broker dealer?"
dropdown,"do you have any work experience with orion advisor technology systems?
do you have any work experience with orion advisor technology systems?"
text,salary?
text,how many years of work experience do you have with 3d printing?
text,how many years of work experience do you have with software design?
text,how many years of work experience do you have with apache kafka?
text,how many years of work experience do you have with defense programs?
text,how many years of work experience do you have with wifi?
text,how many years of work experience do you have with bluetooth?
text,how many years of work experience do you have with field testing?
text,how many years of work experience do you have with machine tools?
text,how many years of work experience do you have with machine learning algorithms?
text,how many years of work experience do you have with robot programming?
text,how many years of work experience do you have with machine vision?
text,how many years of work experience do you have with plc programming?
text,how many years of work experience do you have with 3d computer aided design (3d cad)?
text,how many years of work experience do you have with p&r?
text,how many years of work experience do you have with scripting?
text,how many years of work experience do you have with big data?
text,how many years of work experience do you have with amazon web services (aws)?
dropdown,"are you ok with night shift?
are you ok with night shift?"
text,how many years of oil and gas experience do you currently have?
radio,"do you have the following license or certification: professional engineer?
do you have the following license or certification: professional engineer?
required
yes
no"
text,how many years of work experience do you have with visual studio?
text,how many years of work experience do you have with internet information services (iis)?
text,how many years of work experience do you have with programming?
text,how many years of work experience do you have with tridium niagara?
text,how many years of work experience do you have with skill development?
text,how many years of work experience do you have with resource description framework (rdf)?
dropdown,"are you an american citizen living in america? the funding for this role is restricted in this regard.
are you an american citizen living in america? the funding for this role is restricted in this regard."
dropdown,"do you have a link to publicly available code that we can review? a github link, or gitlab or anything else? please include this in your resume.
do you have a link to publicly available code that we can review? a github link, or gitlab or anything else? please include this in your resume."
dropdown,"comfortable working with the command line and unix/linux tools.
comfortable working with the command line and unix/linux tools."
text,how many years of work experience do you have with pe?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with cutting tools?
text,how many years of work experience do you have with carbide?
text,how many years of work experience do you have with metalworking?
text,how many years of work experience do you have with field-programmable gate arrays (fpga)?
text,how many years of work experience do you have with rtl design?
text,how many years of work experience do you have with microstation?
text,how many years of work experience do you have with technical reports?
radio,"do you have the following license or certification: professional engineer?
do you have the following license or certification: professional engineer?
required
yes
no"
dropdown,"are you licensed in the state of washington?
are you licensed in the state of washington?"
dropdown,"bachelor's degree in civil engineering with structural emphasis
bachelor's degree in civil engineering with structural emphasis"
dropdown,"pe license
pe license"
text,how many years of work experience do you have as a project manager?
dropdown,"proficient with structural analysis and design software
proficient with structural analysis and design software"
dropdown,"se license
se license"
text,how many years of work experience do you have with civil 3d?
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
radio,"do you have the following license or certification: engineer in training?
do you have the following license or certification: engineer in training?
required
yes
no"
text,how many years of work experience do you have with grading & drainage plans?
radio,"do you have the following license or certification: professional engineer?
do you have the following license or certification: professional engineer?
required
yes
no"
text,how many years of work experience do you have with autocad?
dropdown,"adresse e-mail
adresse e-mail"
dropdown,"code pays
code pays"
radio,"do you have the following license or certification: engineer in training?
do you have the following license or certification: engineer in training?
required
yes
no"
text,how many years of microstation experience do you have?
text,how many years of work experience do you have with autocad?
radio,"do you have the following license or certification: structural engineer?
do you have the following license or certification: structural engineer?
required
yes
no"
radio,"do you have the following license or certification: professional engineer?
do you have the following license or certification: professional engineer?
required
yes
no"
text,how many years of work experience do you have with bridge design?
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
text,how many years of work experience do you have with 3d computer aided design (3d cad)?
text,how many years of experience do you have working as a digital design engineer?
text,how many years of work experience do you have with systemverilog?
text,how many years of work experience do you have with universal verification methodology (uvm)?
text,how many years of work experience do you have with linux?
text,how many years of work experience do you have with amazon web services (aws)?
text,how many years of work experience do you have with metadata?
dropdown,"can you work w2?
can you work w2?"
text,how many years of work experience do you have with welding?
text,how many years of work experience do you have with machine tools?
text,how many years of work experience do you have with skilled trades?
radio,"do you have the following license or certification: professional engineer?
do you have the following license or certification: professional engineer?
required
yes
no"
text,how many years of work experience do you have with labview?
dropdown,"do you have at least 3 years of industry experience?
do you have at least 3 years of industry experience?"
text,what is your experience with precision motion control systems?
dropdown,"do you have a background in software or mechatronics?
do you have a background in software or mechatronics?"
text,what is your experience level with system-level electronics and controls integration?
text,what is your level of experience with electrical/vacuum systems?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with matlab?
text,how many years of work experience do you have with ios?
text,how many years of work experience do you have with swift (programming language)?
dropdown,"you understand we will not pay for relocation and you will be required to come to an in-person interview at your expense. so if you do not live in the area that could be expensive if you have to fly.
you understand we will not pay for relocation and you will be required to come to an in-person interview at your expense. so if you do not live in the area that could be expensive if you have to fly."
text,how many years of work experience do you have with cross-platform development?
text,how many years of work experience do you have with github?
dropdown,"are you based in the u.s.?
are you based in the u.s.?"
text,how many years of work experience do you have with building envelope?
text,how many years of work experience do you have with vhdl?
dropdown,"have you received, or are you willing to receive, a government-mandated vaccine?
have you received, or are you willing to receive, a government-mandated vaccine?"
text,how many years of work experience do you have with labview?
text,how many years of work experience do you have with ni labview?
dropdown,"experience in electrical and electronics engineering domain background. 
experience in electrical and electronics engineering domain background."
text,how many years of work experience do you have with verilog?
text,how many years of work experience do you have with c++?
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with water systems?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with solidworks?
text,how many years of experience do you have with product design?
dropdown,"are you willing to work on a 3rd shift schedule?
are you willing to work on a 3rd shift schedule?"
dropdown,"are you willing to complete a pre-employment background check and drug test, in accordance with local law/regulations?
are you willing to complete a pre-employment background check and drug test, in accordance with local law/regulations?"
text,how many years of work experience do you have with cutting tools?
text,how many years of work experience do you have with carbide?
text,how many years of work experience do you have with metalworking?
text,how many years of work experience do you have with communication?
text,how many years of work experience do you have with job estimating?
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
text,how many years of work experience do you have with civil 3d?
text,what are your salary expectations?
radio,"this position will require some travel to various warehouses within the u.s. would you be open to traveling as needed?
this position will require some travel to various warehouses within the u.s. would you be open to traveling as needed?
required
yes
no"
text,how many years of work experience do you have with window?
text,how many years of work experience do you have with commercial construction?
text,how many years of work experience do you have with autodesk civil 3d?
text,how many years of work experience do you have with grading & drainage plans?
radio,"do you have the following license or certification: engineer in training?
do you have the following license or certification: engineer in training?
required
yes
no"
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
text,how many years of work experience do you have with fmvss?
text,how many years of work experience do you have with suspension design?
text,how many years of work experience do you have with electro-mechanical troubleshooting?
text,how many years of work experience do you have with rockwell automation?
text,how many years of work experience do you have with experion pks?
text,how many years of work experience do you have with ios?
text,how many years of work experience do you have with c (programming language)?
text,how many years of work experience do you have with android?
text,how many years of work experience do you have with 3d scanning?
text,how many years of work experience do you have with solidworks?
text,how many years of work experience do you have with 3d modeling?
text,what is your desired salary?
text,how many years of work experience do you have with linux?
text,how many years of work experience do you have with sql?
text,how many years of work experience do you have with labview?
text,how many years of work experience do you have with microsoft office?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with plc allen bradley?
text,how many years of work experience do you have with industrial control?
dropdown,"strong knowledge of federal and state environmental regulations including - 22a-174 (multiple parts), permit by rule, ract order compliance, rcra, subparts bb and cc, rice rule, neshap, nsps.
strong knowledge of federal and state environmental regulations including - 22a-174 (multiple parts), permit by rule, ract order compliance, rcra, subparts bb and cc, rice rule, neshap, nsps."
text,how many years of work experience do you have with traffic signal design?
text,how many years of work experience do you have with roadway design?
text,how many years of work experience do you have with signal?
dropdown,"are you available to relocate to the jacksonville to gainesville, florida region?
are you available to relocate to the jacksonville to gainesville, florida region?"
text,how many years of work experience do you have with electrical construction?
text,how many years of construction experience do you currently have?
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with horizontal directional drilling?
text,how many years of oil and gas experience do you currently have?
text,how many years of work experience do you have with microsoft office?
text,how many years of work experience do you have with electrical construction?
text,how many years of construction experience do you currently have?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with plc programming?
text,how many years of design experience from scratch do you have within industrial automation?
text,how many years of work experience do you have with computer numerical control (cnc)?
dropdown,"do you have siemens controls experience? 
do you have siemens controls experience?"
dropdown,"do you have analog and digital servo systems experience? 
do you have analog and digital servo systems experience?"
dropdown,"do you have fanuc control systems or siemens? 
do you have fanuc control systems or siemens?"
radio,"do you have the following license or certification: epa amusement operators safety certification?
do you have the following license or certification: epa amusement operators safety certification?
required
yes
no"
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with machine tools?
text,how many years of work experience do you have with machine design?
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with plc allen bradley?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with linux?
text,how many years of work experience do you have with vmware?
text,how many years of work experience do you have with matlab?
text,how many years of work experience do you have with simulink?
dropdown,"are you a c2c candidates
are you a c2c candidates"
text,how many years of work experience do you have with cell culture?
text,how many years of work experience do you have with cardiovascular biology?
text,how many years of work experience do you have with iso 14971?
dropdown,"are you able to travel up 50% of the time? 
are you able to travel up 50% of the time?"
text,how many years of work experience do you have with conveyor systems?
text,how many years of work experience do you have with electro-mechanical troubleshooting?
text,how many years of work experience do you have with microsoft office?
text,how many years of work experience do you have with oracle primavera?
dropdown,"do you presently live in california, arizona, or nevada?
do you presently live in california, arizona, or nevada?"
text,how many years of work experience do you have with chrome os?
text,how many years of work experience do you have with c++?
text,how many years of work experience do you have with c++?
text,how many years of work experience do you have with image quality?
text,how many years of work experience do you have with paython?
text,how many years of work experience do you have with 3d prototyping?
text,how many years of work experience do you have with couplings?
dropdown,"do you have experience working with pressure vessels, tanks, boilers or similar industrial product? 
do you have experience working with pressure vessels, tanks, boilers or similar industrial product?"
dropdown,"are you familiar and having working knowledge of asme codes? 
are you familiar and having working knowledge of asme codes?"
dropdown,"do you have experience designing valves, fittings, couplings in an industrial setting? 
do you have experience designing valves, fittings, couplings in an industrial setting?"
dropdown,"do you have significant experience with design for manufacturing methods? 
do you have significant experience with design for manufacturing methods?"
dropdown,"do you have at least 5 years of experience building external api's?
do you have at least 5 years of experience building external api's?"
text,how many years of work experience do you have with 3d computer aided design (3d cad)?
text,how many years of work experience do you have with vmware?
text,how many years of work experience do you have with electrical design?
dropdown,"are you currently located in the phoenix metro area of phoenix. 
are you currently located in the phoenix metro area of phoenix."
text,how many years of work experience do you have with solidworks?
text,how many years of work experience do you have with industrial sewing?
text,how many years of work experience do you have with skill development?
text,how many years of work experience do you have with c++?
dropdown,"do you have electrical controls engineering experience in a manufacturing plant? 
do you have electrical controls engineering experience in a manufacturing plant?"
text,how many years of work experience do you have with computer hardware troubleshooting?
text,how many years of work experience do you have with follow directions?
text,how many years of work experience do you have with it networking?
dropdown,"do you have experience working in data centers? 
do you have experience working in data centers?"
dropdown,"are you working on c2c?
are you working on c2c?"
dropdown,"have you received, or are you willing to receive, a government-mandated vaccine?
have you received, or are you willing to receive, a government-mandated vaccine?"
text,how many years of work experience do you have with deltav?
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with catia?
text,how many years of work experience do you have with solidworks?
text,how many years of work experience do you have with linux?
text,how many years of work experience do you have with embedded linux?
text,how many years of work experience do you have with verilog?
text,how many years of work experience do you have with vhdl?
radio,"do you have the following license or certification: engineer in training?
do you have the following license or certification: engineer in training?
required
yes
no"
text,how many years of work experience do you have with c++?
text,how many years of work experience do you have with linux?
text,how many years of work experience do you have with broadcast television?
text,how many years of work experience do you have with cmm?
text,how many years of work experience do you have with geometric dimensioning & tolerancing?
radio,"do you have the following license or certification: engineer in training?
do you have the following license or certification: engineer in training?
required
yes
no"
text,how many years of work experience do you have with revit?
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
radio,"do you have the following license or certification: professional engineer?
do you have the following license or certification: professional engineer?
required
yes
no"
text,what are your salary expectations?
dropdown,"do you have a professional engineer license? 
do you have a professional engineer license?"
text,how many years of work experience do you have with plc programming?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with data visualization?
text,how many years of warehousing and storage experience do you currently have?
text,how many years of work experience do you have with autocad?
dropdown,"have you acquired or are you in the process of acquiring a civil engineering degree?
have you acquired or are you in the process of acquiring a civil engineering degree?"
text,how many years of work experience do you have with structural analysis?
text,how many years of work experience do you have with catia?
text,how many years of work experience do you have with autocad?
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
dropdown,"do you have engineering and intern (e.i.) licensure?
do you have engineering and intern (e.i.) licensure?"
text,how many years of work experience do you have with hardware development?
text,how many years of work experience do you have with power electronics design?
text,how many years of work experience do you have with high-speed digital design?
dropdown,"are you a u.s person (i.e. citizen or green card holder)?
are you a u.s person (i.e. citizen or green card holder)?"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
radio,"are you 18 years of age or older?
are you 18 years of age or older?
required
yes
no"
text,desired salary
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
radio,"do you have the following license or certification: engineer in training?
do you have the following license or certification: engineer in training?
required
yes
no"
text,how many years of work experience do you have with commercial buildings?
text,how many years of work experience do you have with microsoft office?
text,how many years of work experience do you have with autocad?
radio,"male
female
decline to answer"
radio,"i identify as one or more of the classifications of protected veteran listed above
i am not a protected veteran
i don't wish to answer"
radio,"do you have the following license or certification: engineer?
do you have the following license or certification: engineer?
required
yes
no"
text,how many years of work experience do you have with semiconductor industry?
text,how many years of work experience do you have with technology development?
dropdown,"have you been part of a commissioning team or involved in the commissioning process?
have you been part of a commissioning team or involved in the commissioning process?"
dropdown,"are you a us citizen?
are you a us citizen?"
text,how many years of work experience do you have with sap erp?
text,how many years of work experience do you have with artioscad?
text,how many years of work experience do you have with packaging development and design?
text,how many years of work experience do you have with visual basic for applications (vba)?
text,how many years of work experience do you have with circuit?
text,how many years of experience do you have in heavy civil/highway construction?
dropdown,"do you have knowledge of transportation-related electrical, its, traffic signals, and signage?
do you have knowledge of transportation-related electrical, its, traffic signals, and signage?"
text,how many years of experience do you have with vector drives?
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with test fixtures?
text,how many years of work experience do you have with labview?
text,how many years of work experience do you have with p6?
text,how many years of work experience do you have with cmm?
text,how many years of work experience do you have with forging?
text,how many years of work experience do you have with machinery?
radio,"male
female
decline to answer"
radio,"i identify as one or more of the classifications of protected veteran listed above
i am not a protected veteran
i don't wish to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"are you a us citizen or possess a green card?
are you a us citizen or possess a green card?
required
us citizen
green card
neither"
radio,"do you have a bachelor, master, or doctorate degree in mechanical engineering?
do you have a bachelor, master, or doctorate degree in mechanical engineering?
required
bachelor
masters
doctorate
none"
radio,"do you have a pe (professional engineer)?
do you have a pe (professional engineer)?
required
yes
no"
text,how many years of work experience do you have with amhs?
text,how many years of work experience do you have with plc allen bradley?
text,how many years of work experience do you have with robotics?
text,how many years of experience do you have as a controls engineer?
radio,"are you a veteran?
are you a veteran?
yes
no"
radio,"are you a protected veteran? (definitions)
are you a protected veteran?
yes
no
prefer not to answer"
radio,"by checking this box, you will declare that you read and agree to the smartrecruiters’ privacy policy and smartrecruiters  terms of use.
by checking this box, you will declare that you read and agree to the smartrecruiters’and smartrecruiters.
required
i agree terms & conditions"
text,salary expectation per year (usd)
radio,"value
value
confirmed"
radio,"are you able to relocate?
are you able to relocate?
yes
no"
text,salary expectation per year (usd)
radio,"value
value
confirmed"
radio,"are you able to relocate?
are you able to relocate?
yes
no"
radio,"do you have the following license or certification: engineer in training?
do you have the following license or certification: engineer in training?
required
yes
no"
radio,"do you have the following license or certification: engineer in training?
do you have the following license or certification: engineer in training?
required
yes
no"
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
dropdown,"demonstratable experience across water/wastewater projects in the usa?
demonstratable experience across water/wastewater projects in the usa?"
text,how many years of oil and gas experience do you currently have?
text,how many years of work experience do you have with drilling fluids?
text,how many years of work experience do you have with nondestructive testing (ndt)?
radio,"do you have the following license or certification: asnt ndt level iii certification - magnetic particle testing (asnt-ndt3-mt)?
do you have the following license or certification: asnt ndt level iii certification - magnetic particle testing (asnt-ndt3-mt)?
required
yes
no"
radio,"do you have the following license or certification: asnt ndt level iii certification - electromagnetic testing (asnt-ndt3-et)?
do you have the following license or certification: asnt ndt level iii certification - electromagnetic testing (asnt-ndt3-et)?
required
yes
no"
radio,"do you have the following license or certification: asnt ndt level iii (asnt)?
do you have the following license or certification: asnt ndt level iii (asnt)?
required
yes
no"
dropdown,"código del país
código del país"
dropdown,"código del país
código del país"
text,how many years of work experience do you have with microstation?
dropdown,"do you have 2+ years of experience within the civil or transportation design field? 
do you have 2+ years of experience within the civil or transportation design field?"
dropdown,"do you have experience reviewing drawings from others? 
do you have experience reviewing drawings from others?"
radio,"do you have the following license or certification: professional engineer?
do you have the following license or certification: professional engineer?
required
yes
no"
text,how many years of work experience do you have with renewable energy?
text,how many years of work experience do you have with autocad electrical?
text,how many years of work experience do you have with embedded c++?
text,"years of experience with modern c++, 11 or higher"
radio,"do you have the following license or certification: professional engineer?
do you have the following license or certification: professional engineer?
required
yes
no"
text,how many years of work experience do you have with microsoft office?
text,how many years of utilities experience do you currently have?
text,how many years of work experience do you have with ncino?
text,how many years of work experience do you have with loans?
text,how many years of experience do you have in building automation systems?
dropdown,"do you have any experience in commercial spaces such as office buildings, retail stores, etc.? 
do you have any experience in commercial spaces such as office buildings, retail stores, etc.?"
dropdown,"are you comfortable with rotating shifts? 
are you comfortable with rotating shifts?"
text,how many years of work experience do you have with microsoft azure?
radio,"do you have the following license or certification: aci certifications?
do you have the following license or certification: aci certifications?
required
yes
no"
text,how many years of work experience do you have with computer literacy?
dropdown,"are you amenable to work 40-50 hrs. a week if needed? ( this role may require flexibility)
are you amenable to work 40-50 hrs. a week if needed? ( this role may require flexibility)"
